episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
-7.382605,50.0,51900,False,3303500,,61,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-05,1676333825,1.8147952556610107,136.2861566543579,7162,6860f06fdae6,172.17.0.2,136.2861566543579,3303500,61,17.394598484039307,612.8684,5.873518,0.02399401,1038,66070,50.6,82.05
-7.4296274,50.0,51500,False,3355000,,62,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-07,1676333827,1.8773219585418701,138.16347861289978,7162,6860f06fdae6,172.17.0.2,138.16347861289978,3355000,62,17.394598484039307,613.1088,5.5147524,0.02408461,1030,67100,35.8,82.10000000000001
-7.509037,50.0,50800,False,3405800,,63,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-09,1676333829,1.7062182426452637,139.86969685554504,7162,6860f06fdae6,172.17.0.2,139.86969685554504,3405800,63,17.394598484039307,613.26196,5.5279117,0.024242433,1016,68116,44.900000000000006,81.95
-7.42826,50.0,52400,False,3458200,,64,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-10,1676333830,1.7776846885681152,141.64738154411316,7162,6860f06fdae6,172.17.0.2,141.64738154411316,3458200,64,17.394598484039307,613.3777,5.2411156,0.024201948,1048,69164,39.233333333333334,82.06666666666666
-7.381606,50.0,50600,False,3508800,,65,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-12,1676333832,1.7108306884765625,143.35821223258972,7162,6860f06fdae6,172.17.0.2,143.35821223258972,3508800,65,17.394598484039307,613.47864,5.7583675,0.024377663,1012,70176,46.15,82.0
-7.284893,50.0,51500,False,3560300,,66,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-14,1676333834,1.7347195148468018,145.09293174743652,7162,6860f06fdae6,172.17.0.2,145.09293174743652,3560300,66,17.394598484039307,613.5823,5.456521,0.024367282,1030,71206,37.733333333333334,81.93333333333334
-7.2124915,50.0,51400,False,3611700,,67,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-16,1676333836,1.8459272384643555,146.93885898590088,7162,6860f06fdae6,172.17.0.2,146.93885898590088,3611700,67,17.394598484039307,613.6365,5.9750338,0.024595058,1028,72234,43.25,82.0
-7.2618585,50.0,66000,False,3677700,,68,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-18,1676333838,2.2725398540496826,149.21139883995056,7162,6860f06fdae6,172.17.0.2,149.21139883995056,3677700,68,17.394598484039307,613.675,4.1330175,0.024131857,1320,73554,38.525,81.975
-7.23946,50.0,50900,False,3728600,,69,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-20,1676333840,1.6907224655151367,150.9021213054657,7162,6860f06fdae6,172.17.0.2,150.9021213054657,3728600,69,17.394598484039307,613.64844,5.9290237,0.02441604,1018,74572,49.85,82.0
-7.0977545,50.0,66000,False,3794600,,70,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-22,1676333842,2.2817447185516357,153.18386602401733,7162,6860f06fdae6,172.17.0.2,153.18386602401733,3794600,70,17.394598484039307,613.7219,4.191654,0.023978524,1320,75892,44.76666666666667,82.03333333333333
-7.074646,50.0,51600,False,3846200,,71,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-24,1676333844,1.7337753772735596,154.9176414012909,7162,6860f06fdae6,172.17.0.2,154.9176414012909,3846200,71,17.394598484039307,613.7715,5.8752036,0.024242219,1032,76924,36.03333333333333,82.03333333333333
