episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
51.238594,100.0,108411,False,6608434,,61,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-55-21,1676339721,10.43687891960144,653.2606379985809,5305,6860f06fdae6,172.17.0.2,653.2606379985809,6608434,61,15.388648509979248,609.269,5.5252953,0.024611132,1088,66368,63.14666666666666,88.09999999999998
50.35997,100.0,108507,False,6716941,,62,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-57-19,1676339839,118.70278215408325,771.9634201526642,5305,6860f06fdae6,172.17.0.2,771.9634201526642,6716941,62,15.388648509979248,609.11237,5.141918,0.024465702,1088,67456,7.629585798816569,88.10295857988166
52.734,100.0,108703,False,6825644,,63,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-57-30,1676339850,10.301191806793213,782.2646119594574,5305,6860f06fdae6,172.17.0.2,782.2646119594574,6825644,63,15.388648509979248,608.9978,5.00823,0.024369761,1088,68544,67.34285714285714,88.1
54.59773,94.78947368421052,108445,False,6934089,,64,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-57-40,1676339860,10.342769145965576,792.607381105423,5305,6860f06fdae6,172.17.0.2,792.607381105423,6934089,64,15.388648509979248,608.90106,5.266175,0.024337318,1088,69632,64.10666666666667,88.09999999999998
60.197277,100.0,108507,False,7042596,,65,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-57-50,1676339870,10.325229406356812,802.9326105117798,5305,6860f06fdae6,172.17.0.2,802.9326105117798,7042596,65,15.388648509979248,608.8114,4.980347,0.02425097,1088,70720,63.64666666666666,88.10666666666665
64.03156,100.0,108252,False,7150848,,66,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-58-01,1676339881,10.641988515853882,813.5745990276337,5305,6860f06fdae6,172.17.0.2,813.5745990276337,7150848,66,15.388648509979248,608.7162,4.9769998,0.024111643,1088,71808,63.41333333333333,88.14666666666666
62.793865,100.0,108518,False,7259366,,67,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-58-11,1676339891,10.334074258804321,823.908673286438,5305,6860f06fdae6,172.17.0.2,823.908673286438,7259366,67,15.388648509979248,608.55725,5.0202665,0.02413106,1088,72896,66.95,88.11428571428571
63.158245,100.0,108318,False,7367684,,68,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-58-22,1676339902,10.170939922332764,834.0796132087708,5305,6860f06fdae6,172.17.0.2,834.0796132087708,7367684,68,15.388648509979248,608.40344,5.1302676,0.024082212,1088,73984,64.5,88.11999999999999
64.20301,100.0,108271,False,7475955,,69,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-58-32,1676339912,10.469359874725342,844.5489730834961,5305,6860f06fdae6,172.17.0.2,844.5489730834961,7475955,69,15.388648509979248,608.2468,5.3325124,0.024204662,1088,75072,63.386666666666656,88.13333333333331
61.92227,100.0,108313,False,7584268,,70,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-58-42,1676339922,10.414491891860962,854.963464975357,5305,6860f06fdae6,172.17.0.2,854.963464975357,7584268,70,15.388648509979248,608.1188,5.333908,0.024341963,1088,76160,63.89999999999999,88.19333333333334
60.785713,100.0,108310,False,7692578,,71,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-58-53,1676339933,10.399900674819946,865.363365650177,5305,6860f06fdae6,172.17.0.2,865.363365650177,7692578,71,15.388648509979248,608.00854,5.2487645,0.024338504,1088,77248,66.89285714285714,88.12142857142855
62.59963,95.33333333333333,108800,False,7801378,,72,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-59-03,1676339943,10.575028657913208,875.9383943080902,5305,6860f06fdae6,172.17.0.2,875.9383943080902,7801378,72,15.388648509979248,607.89,5.0496893,0.024312517,1088,78336,64.71333333333334,88.11333333333332
62.66396,100.0,108538,False,7909916,,73,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-59-14,1676339954,10.426057815551758,886.364452123642,5305,6860f06fdae6,172.17.0.2,886.364452123642,7909916,73,15.388648509979248,607.776,5.495914,0.024383657,1088,79424,64.32,88.11999999999998
63.151062,100.0,108516,False,8018432,,74,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-59-25,1676339965,10.636677503585815,897.0011296272278,5305,6860f06fdae6,172.17.0.2,897.0011296272278,8018432,74,15.388648509979248,607.74396,4.9813585,0.0242353,1088,80512,64.24666666666666,88.14666666666669
60.794647,100.0,108605,False,8127037,,75,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-59-35,1676339975,10.306692600250244,907.307822227478,5305,6860f06fdae6,172.17.0.2,907.307822227478,8127037,75,15.388648509979248,607.71625,5.085522,0.02422353,1088,81600,63.980000000000004,88.20666666666668
58.38639,100.0,108410,False,8235447,,76,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-59-46,1676339986,10.597246646881104,917.9050688743591,5305,6860f06fdae6,172.17.0.2,917.9050688743591,8235447,76,15.388648509979248,607.7227,5.203375,0.024227016,1088,82688,64.12666666666667,88.13333333333334
57.901764,100.0,108450,False,8343897,,77,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-59-56,1676339996,10.296231508255005,928.2013003826141,5305,6860f06fdae6,172.17.0.2,928.2013003826141,8343897,77,15.388648509979248,607.6674,5.325035,0.02431289,1088,83776,64.22,88.17333333333333
54.858727,100.0,108602,False,8452499,,78,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_02-00-06,1676340006,10.568160057067871,938.769460439682,5305,6860f06fdae6,172.17.0.2,938.769460439682,8452499,78,15.388648509979248,607.5259,5.426227,0.02438264,1088,84864,64.02000000000001,88.11333333333332
52.34504,100.0,108800,False,8561299,,79,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_02-00-17,1676340017,10.135963678359985,948.905424118042,5305,6860f06fdae6,172.17.0.2,948.905424118042,8561299,79,15.388648509979248,607.39136,5.1317286,0.024308832,1088,85952,68.55714285714285,88.20000000000002
